ID_Transaction,ID_Client,Date,Nature,Montant,Canal,Agence
903108,1152,2025-06-01,Débit,49821,Web,Bouaké
903109,1039,2025-06-01,Crédit,700463,Mobile,Plateau
903110,1283,2025-06-01,Crédit,106812,GAB,Cocody
903111,1055,2025-06-01,Débit,691504,Agence,Plateau
903112,1140,2025-06-01,Débit,743588,GAB,Plateau
903113,1043,2025-06-01,Débit,164215,Agence,Cocody
903114,1040,2025-06-01,Crédit,790575,Mobile,Plateau
903115,1191,2025-06-01,Débit,461592,Web,Bouaké
903116,1206,2025-06-01,Crédit,13845,Agence,Plateau
903117,1272,2025-06-01,Crédit,279877,Agence,Bouaké
903118,1159,2025-06-01,Crédit,791512,GAB,Plateau
903119,1022,2025-06-01,Crédit,191291,Web,Bouaké
903120,1269,2025-06-01,Crédit,261431,Mobile,Yopougon
903121,1199,2025-06-01,Crédit,300456,Web,Yopougon
903122,1061,2025-06-01,Crédit,764400,GAB,Cocody
903123,1152,2025-06-01,Débit,122223,GAB,Bouaké
903124,1075,2025-06-01,Débit,83751,GAB,Cocody
903125,1009,2025-06-01,Crédit,728703,Agence,Plateau
903126,1146,2025-06-01,Débit,646449,Mobile,Cocody
903127,1058,2025-06-01,Crédit,773332,Web,Plateau
903128,1047,2025-06-01,Crédit,649871,Web,Cocody
903129,1209,2025-06-01,Crédit,608316,Agence,Cocody
903130,1264,2025-06-01,Débit,121280,Agence,Plateau
903131,1113,2025-06-01,Crédit,447759,Web,Plateau
903132,1087,2025-06-01,Débit,70418,Agence,Yopougon
903133,1101,2025-06-01,Débit,570435,Mobile,Cocody
903134,1279,2025-06-01,Crédit,202711,Agence,Plateau
903135,1165,2025-06-01,Débit,347504,GAB,Yopougon
903136,1126,2025-06-01,Débit,581542,Agence,Yopougon
903137,1284,2025-06-01,Débit,443231,GAB,Plateau
903138,1031,2025-06-01,Crédit,422446,Web,Cocody
903139,1235,2025-06-01,Crédit,260921,GAB,Cocody
903140,1285,2025-06-01,Débit,530967,Web,Cocody
903141,1110,2025-06-01,Crédit,432304,Agence,Yopougon
903142,1059,2025-06-01,Crédit,190632,Web,Bouaké
903143,1054,2025-06-01,Débit,460138,Mobile,Plateau
903144,1001,2025-06-01,Débit,204095,GAB,Cocody
903145,1103,2025-06-01,Débit,756720,GAB,Plateau
903146,1277,2025-06-01,Débit,371296,GAB,Bouaké
903147,1033,2025-06-01,Crédit,346171,Agence,Bouaké
903148,1247,2025-06-01,Crédit,409375,Agence,Plateau
903149,1217,2025-06-01,Crédit,615272,GAB,Plateau
903150,1276,2025-06-01,Débit,690967,Mobile,Cocody
903151,1039,2025-06-01,Débit,494778,Web,Bouaké
903152,1060,2025-06-01,Crédit,532609,Agence,Yopougon
903153,1215,2025-06-01,Débit,572298,Mobile,Yopougon
903154,1255,2025-06-01,Débit,775099,Agence,Cocody
903155,1201,2025-06-01,Crédit,391546,Web,Bouaké
903156,1088,2025-06-01,Crédit,607665,Agence,Cocody
903157,1166,2025-06-01,Crédit,219056,Mobile,Cocody
903158,1176,2025-06-01,Crédit,239373,Mobile,Bouaké
903159,1005,2025-06-01,Crédit,779031,Mobile,Cocody
903160,1297,2025-06-01,Débit,471670,Mobile,Bouaké
903161,1074,2025-06-01,Crédit,448601,Mobile,Plateau
903162,1225,2025-06-01,Crédit,512962,Agence,Plateau
903163,1284,2025-06-01,Crédit,326906,Web,Yopougon
903164,1287,2025-06-01,Crédit,723886,Mobile,Bouaké
903165,1142,2025-06-01,Débit,538786,GAB,Yopougon
903166,1058,2025-06-01,Crédit,489487,GAB,Yopougon
903167,1235,2025-06-01,Crédit,221277,Web,Plateau
903168,1195,2025-06-01,Crédit,617661,Agence,Yopougon
903169,1149,2025-06-01,Crédit,15356,GAB,Bouaké
903170,1006,2025-06-01,Crédit,184203,Agence,Plateau
903171,1084,2025-06-01,Crédit,151319,Web,Plateau
903172,1204,2025-06-01,Crédit,308959,Agence,Plateau
903173,1279,2025-06-01,Débit,288702,Mobile,Yopougon
903174,1267,2025-06-01,Débit,237196,Agence,Cocody
903175,1022,2025-06-01,Crédit,510903,Mobile,Cocody
903176,1243,2025-06-01,Crédit,784629,Agence,Yopougon
903177,1213,2025-06-01,Débit,20276,GAB,Bouaké
903178,1190,2025-06-01,Débit,54538,Agence,Cocody
903179,1024,2025-06-01,Crédit,760188,Web,Bouaké
903180,1053,2025-06-01,Crédit,681383,GAB,Plateau
903181,1184,2025-06-01,Crédit,312006,Agence,Yopougon
903182,1290,2025-06-01,Débit,464564,Mobile,Bouaké
903183,1230,2025-06-01,Débit,532070,Web,Plateau
903184,1061,2025-06-01,Crédit,174864,Web,Plateau
903185,1016,2025-06-01,Débit,666675,GAB,Bouaké
903186,1191,2025-06-01,Débit,54917,GAB,Yopougon
903187,1152,2025-06-01,Crédit,269309,GAB,Plateau
903188,1202,2025-06-01,Crédit,292581,Mobile,Bouaké
903189,1287,2025-06-01,Crédit,397403,GAB,Yopougon
903190,1020,2025-06-01,Crédit,153649,GAB,Plateau
903191,1166,2025-06-01,Crédit,645975,Web,Bouaké
903192,1071,2025-06-01,Crédit,451137,GAB,Cocody
903193,1093,2025-06-01,Débit,643570,Agence,Yopougon
903194,1121,2025-06-01,Débit,671057,Mobile,Bouaké
903195,1016,2025-06-01,Crédit,528138,Mobile,Bouaké
903196,1200,2025-06-01,Crédit,572472,Mobile,Yopougon
903197,1191,2025-06-01,Débit,634965,Web,Yopougon
903198,1088,2025-06-01,Débit,248018,GAB,Yopougon
903199,1004,2025-06-01,Crédit,90810,GAB,Yopougon
903200,1171,2025-06-01,Crédit,233758,Agence,Cocody
903201,1029,2025-06-01,Débit,782018,GAB,Bouaké
903202,1066,2025-06-01,Débit,100844,Agence,Bouaké
903203,1122,2025-06-01,Débit,669070,Web,Bouaké
903204,1081,2025-06-01,Crédit,288849,GAB,Yopougon
903205,1285,2025-06-01,Crédit,751969,Mobile,Yopougon
903206,1088,2025-06-01,Débit,617846,Mobile,Cocody
903207,1178,2025-06-01,Débit,752427,Mobile,Plateau
903208,1208,2025-06-01,Débit,531759,Mobile,Bouaké
903209,1189,2025-06-01,Débit,475419,Agence,Plateau
903210,1173,2025-06-01,Débit,559794,Agence,Yopougon
903211,1158,2025-06-01,Débit,275874,Web,Bouaké
903212,1158,2025-06-01,Crédit,499525,GAB,Yopougon
903213,1110,2025-06-01,Crédit,153002,Mobile,Bouaké
903214,1271,2025-06-01,Crédit,122582,Web,Plateau
903215,1183,2025-06-01,Crédit,741444,Web,Cocody
903216,1134,2025-06-01,Crédit,637327,GAB,Plateau
903217,1171,2025-06-01,Débit,517051,Agence,Cocody
903218,1100,2025-06-01,Débit,560589,GAB,Bouaké
903219,1043,2025-06-01,Débit,726819,GAB,Cocody
903220,1267,2025-06-01,Débit,452871,Agence,Bouaké
903221,1260,2025-06-01,Débit,588864,Agence,Yopougon
903222,1090,2025-06-01,Crédit,574696,Web,Cocody
903223,1005,2025-06-01,Crédit,586804,Web,Cocody
903224,1162,2025-06-01,Débit,333687,GAB,Plateau
903225,1228,2025-06-01,Crédit,433441,Mobile,Cocody
903226,1168,2025-06-01,Débit,511075,Agence,Plateau
903227,1263,2025-06-01,Débit,378545,Web,Bouaké
903228,1097,2025-06-01,Crédit,297779,Web,Bouaké
903229,1045,2025-06-01,Crédit,469197,Web,Cocody
903230,1204,2025-06-01,Débit,330469,GAB,Cocody
903231,1203,2025-06-01,Débit,621206,Mobile,Bouaké
903232,1221,2025-06-01,Crédit,363041,Agence,Plateau
903233,1019,2025-06-01,Débit,55566,Mobile,Bouaké
903234,1117,2025-06-01,Débit,562099,GAB,Yopougon
903235,1084,2025-06-01,Débit,743482,Agence,Bouaké
903236,1268,2025-06-01,Crédit,306454,GAB,Yopougon
903237,1200,2025-06-01,Crédit,776880,Mobile,Bouaké
903238,1299,2025-06-01,Crédit,464318,GAB,Yopougon
903239,1252,2025-06-01,Crédit,670960,Mobile,Cocody
903240,1266,2025-06-01,Débit,626109,Agence,Cocody
903241,1074,2025-06-01,Débit,467534,Web,Plateau
903242,1071,2025-06-01,Crédit,559504,GAB,Bouaké
903243,1042,2025-06-01,Crédit,20087,Mobile,Yopougon
903244,1135,2025-06-01,Crédit,108684,Mobile,Cocody
903245,1218,2025-06-01,Crédit,172642,Web,Plateau
903246,1043,2025-06-01,Débit,766391,GAB,Plateau
903247,1108,2025-06-01,Crédit,793513,Web,Plateau
903248,1042,2025-06-01,Débit,644374,Web,Plateau
903249,1141,2025-06-01,Crédit,609438,Agence,Plateau
903250,1294,2025-06-01,Débit,115484,Web,Bouaké
903251,1296,2025-06-01,Débit,393399,Mobile,Cocody
903252,1287,2025-06-01,Crédit,448504,GAB,Cocody
903253,1192,2025-06-01,Débit,663510,Mobile,Plateau
903254,1238,2025-06-01,Débit,706430,Mobile,Cocody
903255,1065,2025-06-01,Crédit,25945,Agence,Plateau
903256,1295,2025-06-01,Débit,617885,Agence,Plateau
903257,1128,2025-06-01,Débit,606363,Web,Yopougon
903258,1069,2025-06-01,Crédit,371542,Agence,Cocody
903259,1219,2025-06-01,Débit,606848,Agence,Yopougon
903260,1274,2025-06-01,Débit,531687,Agence,Plateau
903261,1146,2025-06-01,Crédit,68959,GAB,Yopougon
903262,1109,2025-06-01,Crédit,221619,Web,Plateau
903263,1176,2025-06-01,Crédit,220630,Web,Bouaké
903264,1072,2025-06-01,Crédit,87696,GAB,Yopougon
903265,1261,2025-06-01,Crédit,600958,GAB,Cocody
903266,1181,2025-06-01,Débit,653735,Agence,Plateau
903267,1171,2025-06-01,Crédit,792769,Web,Plateau
903268,1188,2025-06-01,Crédit,477239,GAB,Plateau
903269,1172,2025-06-01,Crédit,398817,GAB,Bouaké
903270,1291,2025-06-01,Débit,379413,Mobile,Plateau
903271,1052,2025-06-01,Crédit,309272,GAB,Bouaké
903272,1022,2025-06-01,Débit,537737,GAB,Bouaké
903273,1249,2025-06-01,Débit,484131,Agence,Cocody
903274,1279,2025-06-01,Crédit,686738,Web,Bouaké
903275,1003,2025-06-01,Crédit,266487,Mobile,Cocody
903276,1267,2025-06-01,Débit,401058,Mobile,Yopougon
903277,1036,2025-06-01,Crédit,85261,Agence,Plateau
903278,1237,2025-06-01,Crédit,670432,GAB,Yopougon
903279,1275,2025-06-01,Crédit,434491,Mobile,Plateau
903280,1192,2025-06-01,Débit,44293,GAB,Plateau
903281,1070,2025-06-01,Crédit,229388,Agence,Yopougon
903282,1074,2025-06-01,Crédit,445085,GAB,Bouaké
903283,1069,2025-06-01,Débit,281087,Mobile,Yopougon
903284,1233,2025-06-01,Débit,559558,GAB,Yopougon
903285,1109,2025-06-01,Débit,608292,Web,Plateau
903286,1215,2025-06-01,Crédit,426665,Mobile,Plateau
903287,1292,2025-06-01,Débit,186543,Mobile,Bouaké
903288,1139,2025-06-01,Crédit,796044,Mobile,Plateau
903289,1122,2025-06-01,Crédit,568753,Web,Cocody
903290,1252,2025-06-01,Débit,480542,Mobile,Cocody
903291,1011,2025-06-01,Crédit,584648,Agence,Plateau
903292,1197,2025-06-01,Crédit,760858,Agence,Cocody
903293,1157,2025-06-01,Débit,624338,Agence,Bouaké
903294,1106,2025-06-01,Crédit,469715,Mobile,Cocody
903295,1120,2025-06-01,Débit,429361,Mobile,Bouaké
903296,1231,2025-06-01,Débit,268264,Agence,Cocody
903297,1005,2025-06-01,Débit,657936,Agence,Yopougon
903298,1099,2025-06-01,Crédit,29318,GAB,Cocody
903299,1203,2025-06-01,Débit,370618,Mobile,Cocody
903300,1021,2025-06-01,Crédit,76114,GAB,Cocody
903301,1044,2025-06-01,Débit,764338,Mobile,Bouaké
903302,1237,2025-06-01,Débit,12678,Mobile,Yopougon
903303,1034,2025-06-01,Débit,64346,Web,Yopougon
903304,1052,2025-06-01,Débit,172311,Mobile,Yopougon
903305,1123,2025-06-01,Débit,67387,Web,Yopougon
903306,1051,2025-06-01,Débit,156202,Mobile,Bouaké
903307,1015,2025-06-01,Crédit,163359,Web,Yopougon
903308,1295,2025-06-01,Crédit,219628,GAB,Cocody
903309,1192,2025-06-01,Débit,525103,Mobile,Cocody
903310,1095,2025-06-01,Crédit,19668,Mobile,Cocody
903311,1089,2025-06-01,Crédit,109520,Agence,Plateau
903312,1019,2025-06-01,Débit,325317,Web,Bouaké
903313,1051,2025-06-01,Crédit,230561,Agence,Bouaké
903314,1007,2025-06-01,Débit,577685,Web,Bouaké
903315,1087,2025-06-01,Débit,163803,Agence,Plateau
903316,1172,2025-06-01,Débit,414913,Web,Cocody
903317,1036,2025-06-01,Crédit,211143,Web,Plateau
903318,1006,2025-06-01,Crédit,492426,Web,Yopougon
903319,1016,2025-06-01,Débit,105432,Web,Cocody
903320,1070,2025-06-01,Crédit,595438,Agence,Plateau
903321,1237,2025-06-01,Débit,650226,Web,Plateau
903322,1098,2025-06-01,Débit,691134,Web,Cocody
903323,1083,2025-06-01,Débit,119459,GAB,Bouaké
903324,1290,2025-06-01,Débit,784348,Web,Plateau
903325,1200,2025-06-01,Crédit,154458,GAB,Plateau
903326,1013,2025-06-01,Crédit,336573,Mobile,Bouaké
903327,1058,2025-06-01,Crédit,121349,GAB,Plateau
903328,1243,2025-06-01,Débit,481879,Mobile,Yopougon
903329,1126,2025-06-01,Crédit,61406,GAB,Cocody
903330,1155,2025-06-01,Crédit,143144,GAB,Yopougon
903331,1074,2025-06-01,Débit,684420,Web,Plateau
903332,1074,2025-06-01,Crédit,194880,GAB,Yopougon
903333,1043,2025-06-01,Débit,773153,Agence,Yopougon
903334,1157,2025-06-01,Crédit,502507,GAB,Bouaké
903335,1012,2025-06-01,Débit,712162,GAB,Bouaké
903336,1181,2025-06-01,Crédit,103957,GAB,Cocody
903337,1241,2025-06-01,Crédit,87735,Web,Yopougon
903338,1286,2025-06-01,Débit,715019,GAB,Yopougon
903339,1177,2025-06-01,Crédit,617731,Mobile,Plateau
903340,1196,2025-06-01,Débit,142796,Agence,Plateau
903341,1295,2025-06-01,Débit,340197,Agence,Cocody
903342,1221,2025-06-01,Crédit,799241,Mobile,Bouaké
903343,1131,2025-06-01,Crédit,588010,Web,Bouaké
903344,1065,2025-06-01,Débit,491129,Web,Plateau
903345,1005,2025-06-01,Crédit,332115,Web,Yopougon
903346,1013,2025-06-01,Débit,464613,Agence,Plateau
903347,1293,2025-06-01,Débit,519531,Mobile,Cocody
903348,1044,2025-06-01,Crédit,320386,Agence,Plateau
903349,1207,2025-06-01,Débit,417130,GAB,Cocody
903350,1167,2025-06-01,Débit,297135,Mobile,Bouaké
903351,1139,2025-06-01,Crédit,45970,GAB,Plateau
903352,1115,2025-06-01,Crédit,339035,Mobile,Bouaké
903353,1096,2025-06-01,Débit,754119,Agence,Cocody
903354,1034,2025-06-01,Débit,213983,Web,Cocody
903355,1008,2025-06-01,Crédit,349827,Agence,Cocody
903356,1112,2025-06-01,Débit,68920,Agence,Plateau
903357,1281,2025-06-01,Crédit,265746,Mobile,Bouaké
903358,1233,2025-06-01,Débit,627585,Agence,Plateau
903359,1002,2025-06-01,Débit,132211,Mobile,Plateau
903360,1208,2025-06-01,Débit,29266,Agence,Bouaké
903361,1291,2025-06-01,Débit,251517,GAB,Bouaké
903362,1104,2025-06-01,Crédit,783215,Web,Plateau
903363,1199,2025-06-01,Débit,573094,Mobile,Yopougon
903364,1279,2025-06-01,Débit,579214,Web,Bouaké
903365,1133,2025-06-01,Crédit,261842,Agence,Plateau
903366,1012,2025-06-01,Crédit,722537,GAB,Cocody
903367,1223,2025-06-01,Débit,106482,GAB,Bouaké
903368,1043,2025-06-01,Débit,553815,Agence,Yopougon
903369,1048,2025-06-01,Crédit,733029,Mobile,Yopougon
903370,1257,2025-06-01,Débit,606181,Mobile,Cocody
903371,1010,2025-06-01,Débit,671812,Mobile,Plateau
903372,1036,2025-06-01,Crédit,218336,Mobile,Cocody
903373,1143,2025-06-01,Crédit,436086,Agence,Bouaké
903374,1165,2025-06-01,Crédit,607673,Mobile,Yopougon
903375,1298,2025-06-01,Crédit,429067,Web,Bouaké
903376,1076,2025-06-01,Débit,105129,Agence,Cocody
903377,1137,2025-06-01,Débit,151044,Agence,Cocody
903378,1071,2025-06-01,Débit,543274,Web,Yopougon
903379,1001,2025-06-01,Débit,415079,GAB,Plateau
903380,1272,2025-06-01,Crédit,530123,Agence,Bouaké
903381,1135,2025-06-01,Crédit,147546,Web,Cocody
903382,1184,2025-06-01,Débit,436579,Mobile,Cocody
903383,1114,2025-06-01,Crédit,481508,Agence,Plateau
903384,1151,2025-06-01,Débit,172216,Agence,Cocody
903385,1283,2025-06-01,Crédit,117389,Agence,Bouaké
903386,1036,2025-06-01,Débit,667224,Mobile,Yopougon
903387,1290,2025-06-01,Débit,305799,Web,Plateau
903388,1017,2025-06-01,Débit,492219,GAB,Cocody
903389,1029,2025-06-01,Crédit,452186,Web,Plateau
903390,1028,2025-06-01,Débit,138994,GAB,Cocody
903391,1235,2025-06-01,Débit,36063,Agence,Cocody
903392,1103,2025-06-01,Débit,600379,Web,Plateau
903393,1180,2025-06-01,Débit,136169,Agence,Yopougon
903394,1273,2025-06-01,Crédit,17088,Web,Bouaké
903395,1223,2025-06-01,Crédit,240288,Mobile,Yopougon
903396,1196,2025-06-01,Débit,325299,GAB,Cocody
903397,1226,2025-06-01,Crédit,234389,Mobile,Bouaké
903398,1013,2025-06-01,Débit,657255,Agence,Yopougon
903399,1122,2025-06-01,Débit,388727,Web,Cocody
903400,1159,2025-06-01,Crédit,161133,Mobile,Cocody
903401,1180,2025-06-01,Crédit,92109,Web,Bouaké
903402,1274,2025-06-01,Débit,176108,Mobile,Plateau
903403,1065,2025-06-01,Crédit,705635,GAB,Bouaké
903404,1232,2025-06-01,Débit,539131,Web,Bouaké
903405,1199,2025-06-01,Crédit,737734,Web,Cocody
903406,1067,2025-06-01,Crédit,85308,Web,Bouaké
903407,1280,2025-06-01,Crédit,540441,Mobile,Yopougon
903408,1243,2025-06-01,Crédit,89430,GAB,Plateau
903409,1107,2025-06-01,Crédit,20775,Agence,Bouaké
903410,1056,2025-06-01,Crédit,529915,Web,Yopougon
903411,1075,2025-06-01,Débit,251723,Mobile,Yopougon
903412,1108,2025-06-01,Crédit,61253,Mobile,Bouaké
903413,1194,2025-06-01,Débit,120828,GAB,Plateau
903414,1173,2025-06-01,Crédit,270056,Mobile,Cocody
903415,1183,2025-06-01,Crédit,607755,GAB,Plateau
903416,1205,2025-06-01,Crédit,301804,Agence,Plateau
903417,1052,2025-06-01,Crédit,210064,Agence,Cocody
903418,1238,2025-06-01,Débit,7643,Web,Cocody
903419,1158,2025-06-01,Débit,358750,Mobile,Cocody
903420,1034,2025-06-01,Crédit,620185,Web,Plateau
903421,1208,2025-06-01,Crédit,277284,Agence,Yopougon
903422,1051,2025-06-01,Débit,50867,GAB,Plateau
903423,1083,2025-06-01,Crédit,331109,GAB,Yopougon
903424,1043,2025-06-01,Débit,264139,Agence,Plateau
903425,1206,2025-06-01,Débit,331060,Web,Plateau
903426,1123,2025-06-01,Crédit,154188,Agence,Bouaké
903427,1028,2025-06-01,Débit,217478,GAB,Plateau
903428,1104,2025-06-01,Débit,628561,Web,Plateau
903429,1042,2025-06-01,Débit,294430,Agence,Plateau
903430,1108,2025-06-01,Crédit,502909,Agence,Cocody
903431,1055,2025-06-01,Crédit,788850,Agence,Bouaké
903432,1285,2025-06-01,Crédit,52801,Agence,Bouaké
903433,1080,2025-06-01,Crédit,721956,Agence,Yopougon
903434,1051,2025-06-01,Crédit,672033,Web,Yopougon
903435,1187,2025-06-01,Débit,664225,Agence,Plateau
903436,1106,2025-06-01,Crédit,362277,GAB,Yopougon
903437,1272,2025-06-01,Débit,745471,Agence,Plateau
903438,1242,2025-06-01,Débit,590222,Web,Plateau
903439,1242,2025-06-01,Débit,495714,Agence,Cocody
903440,1240,2025-06-01,Débit,440685,Agence,Bouaké
903441,1015,2025-06-01,Débit,650471,Web,Cocody
903442,1067,2025-06-01,Débit,714724,Web,Yopougon
903443,1247,2025-06-01,Crédit,131473,GAB,Bouaké
903444,1174,2025-06-01,Débit,47276,Web,Bouaké
903445,1287,2025-06-01,Débit,12312,GAB,Yopougon
903446,1281,2025-06-01,Débit,711463,Mobile,Yopougon
903447,1239,2025-06-01,Débit,20446,GAB,Yopougon
903448,1151,2025-06-01,Débit,146508,GAB,Bouaké
903449,1096,2025-06-01,Débit,132445,Web,Plateau
903450,1197,2025-06-01,Crédit,583275,Mobile,Bouaké
903451,1133,2025-06-01,Crédit,703751,Web,Plateau
903452,1200,2025-06-01,Crédit,720380,Mobile,Plateau
903453,1224,2025-06-01,Débit,262853,Mobile,Cocody
903454,1046,2025-06-01,Crédit,62586,Agence,Bouaké
903455,1153,2025-06-01,Débit,412261,Agence,Plateau
903456,1246,2025-06-01,Débit,233155,GAB,Yopougon
903457,1024,2025-06-01,Crédit,169144,Mobile,Cocody
903458,1058,2025-06-01,Débit,610958,GAB,Yopougon
903459,1278,2025-06-01,Crédit,532841,Agence,Cocody
903460,1013,2025-06-01,Débit,321069,Agence,Bouaké
903461,1039,2025-06-01,Débit,336761,GAB,Plateau
903462,1076,2025-06-01,Débit,391191,Agence,Bouaké
903463,1244,2025-06-01,Crédit,754005,Web,Yopougon
903464,1207,2025-06-01,Débit,247313,Mobile,Cocody
903465,1159,2025-06-01,Débit,103012,Agence,Yopougon
903466,1009,2025-06-01,Débit,294550,Web,Bouaké
903467,1133,2025-06-01,Débit,519414,Web,Plateau
903468,1164,2025-06-01,Crédit,263769,Mobile,Yopougon
903469,1057,2025-06-01,Débit,577531,Agence,Bouaké
903470,1253,2025-06-01,Crédit,108264,GAB,Cocody
903471,1191,2025-06-01,Crédit,536302,Agence,Yopougon
903472,1186,2025-06-01,Crédit,167282,Web,Plateau
903473,1237,2025-06-01,Débit,243113,Web,Plateau
903474,1079,2025-06-01,Crédit,311937,Web,Yopougon
903475,1144,2025-06-01,Crédit,490046,Web,Cocody
903476,1019,2025-06-01,Crédit,72798,Web,Plateau
903477,1014,2025-06-01,Crédit,218463,Agence,Bouaké
903478,1063,2025-06-01,Crédit,407940,Mobile,Bouaké
903479,1273,2025-06-01,Débit,509526,Agence,Cocody
903480,1051,2025-06-01,Crédit,338499,Mobile,Cocody
903481,1272,2025-06-01,Débit,199733,Web,Yopougon
903482,1038,2025-06-01,Crédit,532700,Mobile,Bouaké
903483,1093,2025-06-01,Crédit,57230,GAB,Cocody
903484,1171,2025-06-01,Crédit,793257,Web,Bouaké
903485,1076,2025-06-01,Crédit,199968,Mobile,Plateau
903486,1230,2025-06-01,Crédit,454430,Mobile,Cocody
903487,1006,2025-06-01,Crédit,689408,Web,Cocody
903488,1074,2025-06-01,Crédit,75881,GAB,Yopougon
903489,1107,2025-06-01,Crédit,504004,Web,Cocody
903490,1184,2025-06-01,Débit,233472,Web,Bouaké
903491,1027,2025-06-01,Crédit,709456,Agence,Yopougon
903492,1265,2025-06-01,Crédit,625045,GAB,Cocody
903493,1030,2025-06-01,Crédit,393514,GAB,Yopougon
903494,1004,2025-06-01,Crédit,31633,GAB,Bouaké
903495,1103,2025-06-01,Crédit,783256,Agence,Yopougon
903496,1231,2025-06-01,Crédit,274874,Agence,Yopougon
903497,1099,2025-06-01,Crédit,436482,Web,Plateau
903498,1243,2025-06-01,Crédit,529090,Mobile,Yopougon
903499,1131,2025-06-01,Débit,462529,Agence,Plateau
903500,1124,2025-06-01,Crédit,159311,GAB,Bouaké
903501,1108,2025-06-01,Crédit,790990,GAB,Bouaké
903502,1106,2025-06-01,Débit,67533,GAB,Cocody
903503,1076,2025-06-01,Crédit,113304,Agence,Plateau
903504,1238,2025-06-01,Crédit,687883,Web,Bouaké
903505,1062,2025-06-01,Crédit,116786,Web,Cocody
903506,1030,2025-06-01,Crédit,170270,Mobile,Plateau
903507,1148,2025-06-01,Crédit,584324,Web,Cocody
903508,1017,2025-06-01,Crédit,189257,Agence,Bouaké
903509,1297,2025-06-01,Débit,222401,GAB,Cocody
903510,1016,2025-06-01,Débit,788157,Web,Plateau
903511,1049,2025-06-01,Crédit,198341,Web,Yopougon
903512,1254,2025-06-01,Débit,68491,Web,Plateau
903513,1037,2025-06-01,Crédit,492119,Agence,Cocody
903514,1042,2025-06-01,Crédit,208442,Web,Plateau
903515,1176,2025-06-01,Débit,39496,Mobile,Cocody
903516,1107,2025-06-01,Débit,438343,Web,Cocody
903517,1130,2025-06-01,Crédit,400035,GAB,Plateau
903518,1226,2025-06-01,Débit,595559,Mobile,Bouaké
903519,1222,2025-06-01,Débit,587176,Agence,Cocody
903520,1289,2025-06-01,Débit,782448,Web,Yopougon
903521,1134,2025-06-01,Débit,168864,Mobile,Yopougon
903522,1056,2025-06-01,Débit,779016,GAB,Cocody
903523,1237,2025-06-01,Débit,799936,Web,Cocody
903524,1277,2025-06-01,Débit,172840,Agence,Bouaké
903525,1114,2025-06-01,Crédit,688899,Agence,Yopougon
903526,1289,2025-06-01,Crédit,67389,GAB,Bouaké
903527,1215,2025-06-01,Crédit,419326,Mobile,Cocody
903528,1233,2025-06-01,Débit,584825,Mobile,Yopougon
903529,1106,2025-06-01,Crédit,282636,Mobile,Plateau
903530,1232,2025-06-01,Débit,535228,Web,Yopougon
903531,1002,2025-06-01,Crédit,789527,Web,Yopougon
903532,1212,2025-06-01,Débit,182886,Agence,Plateau
903533,1053,2025-06-01,Débit,628925,Agence,Cocody
903534,1096,2025-06-01,Débit,394444,Mobile,Cocody
903535,1017,2025-06-01,Crédit,276631,Agence,Cocody
903536,1089,2025-06-01,Débit,370424,GAB,Cocody
903537,1106,2025-06-01,Débit,11879,GAB,Cocody
903538,1184,2025-06-01,Débit,47715,GAB,Yopougon
903539,1170,2025-06-01,Crédit,67263,Agence,Cocody
903540,1173,2025-06-01,Crédit,349520,Agence,Cocody
903541,1208,2025-06-01,Crédit,733909,GAB,Cocody
903542,1126,2025-06-01,Débit,175080,Mobile,Cocody
903543,1202,2025-06-01,Débit,625857,Web,Cocody
903544,1004,2025-06-01,Débit,368666,GAB,Plateau
903545,1065,2025-06-01,Crédit,794219,Mobile,Plateau
903546,1083,2025-06-01,Débit,470914,Mobile,Bouaké
903547,1161,2025-06-01,Débit,64183,Agence,Cocody
903548,1125,2025-06-01,Crédit,425991,GAB,Plateau
903549,1247,2025-06-01,Crédit,328999,Mobile,Yopougon
903550,1082,2025-06-01,Débit,20610,Web,Cocody
903551,1138,2025-06-01,Débit,598868,GAB,Bouaké
903552,1176,2025-06-01,Débit,619420,GAB,Cocody
903553,1203,2025-06-01,Crédit,84705,GAB,Plateau
903554,1247,2025-06-01,Crédit,248394,Web,Cocody
903555,1217,2025-06-01,Crédit,501450,Mobile,Cocody
903556,1261,2025-06-01,Crédit,269109,Web,Plateau
903557,1073,2025-06-01,Débit,655967,Web,Plateau
903558,1230,2025-06-01,Débit,32734,Agence,Cocody
903559,1273,2025-06-01,Crédit,335726,GAB,Yopougon
903560,1032,2025-06-01,Débit,179289,Agence,Plateau
903561,1182,2025-06-01,Débit,352985,Mobile,Plateau
903562,1163,2025-06-01,Débit,289065,GAB,Cocody
903563,1052,2025-06-01,Débit,319061,GAB,Plateau
903564,1265,2025-06-01,Crédit,513679,Web,Cocody
903565,1134,2025-06-01,Crédit,639875,GAB,Yopougon
903566,1129,2025-06-01,Débit,165773,Agence,Cocody
903567,1131,2025-06-01,Crédit,739435,Agence,Cocody
903568,1004,2025-06-01,Crédit,574095,Web,Bouaké
903569,1022,2025-06-01,Crédit,521643,Web,Cocody
903570,1107,2025-06-01,Débit,799352,GAB,Bouaké
903571,1182,2025-06-01,Débit,380357,Agence,Cocody
903572,1175,2025-06-01,Crédit,756212,Mobile,Bouaké
903573,1141,2025-06-01,Débit,550013,Mobile,Yopougon
